1,0,0,49
2,0,0,48
3,0,0,47
8,0,0,42
11,0,0,39
11,0,0,39
12,0,0,38
11,0,1,38
11,0,1,38
12,0,2,36
14,1,2,33
13,2,2,33
12,3,2,33
7,8,2,33
5,10,2,33
5,10,2,33
4,11,2,33
4,11,2,33
4,11,2,33
2,13,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
0,15,2,33
